# Rime user dictionary
#@/db_name	luna_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	1.2.0
#@/tick	7179
#@/user_id	ff85f8fa-9b37-4781-86d8-a82aef9341bf
a 	啊	c=21 d=1.40163 t=7179
ji shu 	技術	c=2 d=0.00822975 t=7179
ji shu pei xun 	技術培訓	c=1 d=0.0564161 t=7179
ji shu qi 	計數器	c=1 d=1 t=1945
ji suan 	計算	c=10 d=9.90387e-05 t=7179
ji suan biao 	計算表	c=1 d=7.47349e-16 t=7179
ji suan ji 	計算機	c=3 d=3.19159e-12 t=7179
ji suan qi 	計算器	c=2 d=0.177284 t=7179
ji tian 	幾天	c=2 d=0.00563363 t=7179
ji xian 	基線	c=1 d=1 t=3324
ji xiang 	機箱	c=2 d=0.880847 t=7179
ji xie 	機械	c=1 d=1.1 t=3434
ji xie jian pan 	機械鍵盤	c=1 d=1 t=3435
ji xing 	機型	c=1 d=1.12826e-08 t=7179
ji xu 	繼續	c=4 d=3.76226e-05 t=7179
ji yu 	基於	c=10 d=0.683861 t=7179
ji zhong 	幾種	c=2 d=1.97531 t=1791
ji zhu 	記住	c=1 d=1.44149e-08 t=7179
ji zi 	機子	c=1 d=1.20757e-13 t=7179
jia 	加	c=5 d=4.11941e-06 t=7179
jia 	家	c=5 d=1.58181 t=7179
jia cu 	加粗	c=37 d=0.0110261 t=7179
jia dai 	夾帶	c=1 d=1.64189e-10 t=7179
jia de 	假的	c=1 d=1 t=1652
jia fen 	加分	c=2 d=1.9802 t=2614
jia ge 	價格	c=3 d=6.22309e-09 t=7179
jia gong 	加工	c=2 d=3.24763e-05 t=7179
jia gu wen 	甲骨文	c=1 d=1 t=1943
jia jin qu 	加進去	c=1 d=8.15202e-09 t=7179
jia li 	家裏	c=2 d=2.10135e-12 t=7179
jia mi 	加密	c=2 d=1.97531 t=4684
jia ru 	假如	c=11 d=0.00341356 t=7179
jia ru 	加入	c=3 d=0.00838165 t=7179
jia shang 	加上	c=7 d=0.524209 t=7179
jia su qi 	加速器	c=1 d=1 t=4591
jia ting 	家庭	c=0 d=3.35691e-13 t=7179
jia ting ban 	家庭版	c=1 d=3.37374e-12 t=7179
jia wu 	甲午	c=1 d=1 t=3655
jia yong 	家用	c=1 d=0.228779 t=7179
jia zai 	加載	c=5 d=1.02196 t=7179
jia zai shi bai 	加載失敗	c=1 d=6.28456e-07 t=7179
jia zhe 	夾着	c=3 d=4.44421e-10 t=7179
jia zi 	夾子	c=1 d=0.154896 t=7179
jia zu 	家族	c=3 d=6.69972e-12 t=7179
jian 	見	c=4 d=1.76947e-08 t=7179
jian 	鍵	c=2 d=1.98511 t=322
jian ao 	煎熬	c=1 d=0.71177 t=7179
jian bian se 	漸變色	c=2 d=1.99501 t=3410
jian ce 	檢測	c=3 d=0.0742736 t=7179
jian ce 	監測	c=3 d=0.433874 t=7179
jian cha 	檢查	c=2 d=7.65945e-05 t=7179
jian dan 	簡單	c=6 d=0.818731 t=7179
jian dao 	見到	c=1 d=1 t=437
jian ding 	鑑定	c=1 d=1 t=2433
jian duan 	簡短	c=2 d=1.00405 t=2267
jian guo 	堅果	c=0 d=1.26293e-12 t=7179
jian guo yun 	堅果雲	c=1 d=1.26926e-11 t=7179
jian hua zi 	簡化字	c=1 d=1.20736e-11 t=7179
jian ju 	間距	c=1 d=0.063609 t=7179
jian kong 	監控	c=2 d=0.0544757 t=7179
jian li 	建立	c=7 d=0.00240116 t=7179
jian li 	簡歷	c=1 d=0.0434998 t=7179
jian pan 	鍵盤	c=2 d=0.000172336 t=7179
jian qie 	剪切	c=1 d=1 t=238
jian rong xing 	兼容性	c=2 d=0.215456 t=7179
jian shao 	減少	c=1 d=1.05507e-13 t=7179
jian she 	建設	c=0 d=9.73123e-05 t=7179
jian shi 	監視	c=2 d=5.70747e-14 t=7179
jian shi qi 	監視器	c=2 d=1.91393 t=3140
jian ti 	簡體	c=1 d=8.93978e-06 t=7179
jian ti zhong wen 	簡體中文	c=2 d=3.13093e-08 t=7179
jian tu 	見圖	c=1 d=5.00963e-16 t=7179
jian xiao 	減小	c=2 d=0.491644 t=7179
jian xin 	堅信	c=1 d=2.07149e-09 t=7179
jian yan 	檢驗	c=2 d=1.50742e-15 t=7179
jian yao 	簡要	c=3 d=1.17122 t=3575
jian yi 	建議	c=8 d=0.26009 t=7179
jian zhen qi 	減震器	c=1 d=1.08458e-14 t=7179
jiang 	將	c=37 d=1.10903 t=7179
jiang 	醬	c=1 d=1 t=4023
jiang di 	降低	c=2 d=1.41895 t=4314
jiang hui 	將會	c=9 d=2.03151 t=4357
jiang hui qu 	降回去	c=2 d=3.21171e-13 t=7179
jiang jia 	降價	c=2 d=8.26886e-13 t=7179
jiang qi 	將其	c=1 d=1 t=202
jiang xia lai 	降下來	c=1 d=0.232236 t=7179
jiao 	叫	c=3 d=6.58972e-06 t=7179
jiao 	腳	c=2 d=0.618783 t=7179
jiao 	較	c=1 d=1 t=2587
jiao ben 	腳本	c=1 d=3.58053e-06 t=7179
jiao biao 	角標	c=0 d=1.76095e-11 t=7179
jiao cheng 	教程	c=2 d=3.27393e-10 t=7179
jiao dian 	腳墊	c=1 d=1 t=3429
jiao du 	角度	c=6 d=7.96054e-14 t=7179
jiao dui 	校對	c=1 d=1.04963e-11 t=7179
jiao fa 	叫法	c=2 d=1.9802 t=3455
jiao gao 	交稿	c=0 d=0.00735345 t=7179
jiao gao zi 	交稿子	c=1 d=0.0739031 t=7179
jiao ji 	交集	c=1 d=0.594521 t=7179
jiao jin nao zhi 	絞盡腦汁	c=1 d=1.03865e-05 t=7179
jiao tong 	交通	c=2 d=1.94176 t=4066
jiao yan 	校驗	c=1 d=7.83104e-07 t=7179
jiao yu 	教育	c=1 d=2.63974e-08 t=7179
jiao yu xue yuan 	教育學院	c=0 d=2.56172e-09 t=7179
jiao zhun 	校準	c=0 d=4.55407e-13 t=7179
jiao zhun bu liao 	校準不了	c=1 d=4.5769e-12 t=7179
jie 	接	c=3 d=0.860708 t=7179
jie 	節	c=2 d=0.0182308 t=7179
jie 	解	c=1 d=2.00024e-09 t=7179
jie 	階	c=0 d=4.95978e-17 t=7179
jie ceng 	階層	c=1 d=5.08534e-16 t=7179
jie chu 	接觸	c=1 d=0.0963276 t=7179
jie da 	解答	c=1 d=2.08655e-06 t=7179
jie dian 	節點	c=0 d=0.1 t=2425
jie dian hua 	接電話	c=1 d=2.06186e-13 t=7179
jie ding 	界定	c=1 d=1.31743e-08 t=7179
jie duan 	階段	c=1 d=1 t=847
jie gou 	結構	c=4 d=0.00631391 t=7179
jie guo 	結果	c=17 d=0.432808 t=7179
jie jin 	接近	c=3 d=4.53224e-10 t=7179
jie jue 	解決	c=17 d=0.752127 t=7179
jie jue fang fa 	解決方法	c=1 d=8.33681e-08 t=7179
jie kou 	接口	c=1 d=1 t=3765
jie kou ren 	接口人	c=1 d=1 t=839
jie le 	截了	c=1 d=0.0898153 t=7179
jie le 	接了	c=1 d=2.09302e-13 t=7179
jie le 	結了	c=0 d=5.02088e-14 t=7179
jie le ba 	結了吧	c=1 d=5.04605e-13 t=7179
jie lu 	揭露	c=1 d=1.6141e-15 t=7179
jie lun 	結論	c=4 d=0.0168231 t=7179
jie ma 	解碼	c=1 d=0.0930145 t=7179
jie ma qi 	解碼器	c=1 d=4.05024e-15 t=7179
jie mi 	解密	c=1 d=3.52842e-10 t=7179
jie mian 	界面	c=13 d=5.63186e-05 t=7179
jie mian xia 	界面下	c=1 d=4.57768e-14 t=7179
jie pai 	節拍	c=1 d=1.07324e-08 t=7179
jie shao 	介紹	c=4 d=0.00337959 t=7179
jie shi 	解釋	c=1 d=1.17108e-05 t=7179
jie shu 	結束	c=2 d=2.13054e-06 t=7179
jie suo 	解鎖	c=2 d=7.57163e-13 t=7179
jie ting 	接聽	c=1 d=0.00130703 t=7179
jie tu 	截圖	c=3 d=1.75667 t=7179
jie wei 	結尾	c=2 d=1.52693 t=7179
jie xi 	解析	c=2 d=0.0689068 t=7179
jie xi qi 	解析器	c=1 d=1 t=559
jie ya 	解壓	c=1 d=0.0261846 t=7179
jie ya dao 	解壓到	c=1 d=0.263158 t=7179
jie yi 	介意	c=1 d=9.90893e-11 t=7179
jie zhi 	截至	c=1 d=0.543351 t=7179
jie zhu 	藉助	c=1 d=8.99071e-14 t=7179
jin 	僅	c=3 d=0.302563 t=7179
jin 	緊	c=2 d=0.829732 t=7179
jin 	進	c=0 d=6.95297e-13 t=7179
jin cheng 	進程	c=5 d=0.280495 t=7179
jin du 	進度	c=0 d=3.50355e-16 t=7179
jin du ji hua 	進度計劃	c=1 d=3.52111e-15 t=7179
jin jin 	僅僅	c=1 d=4.07145e-11 t=7179
jin jin jiu shi 	僅僅就是	c=1 d=0.00013776 t=7179
jin jin neng gou 	僅僅能夠	c=1 d=2.04593e-10 t=7179
jin jin shi 	僅僅是	c=2 d=0.000130387 t=7179
jin ke 	僅可	c=0 d=6.37845e-06 t=7179
jin ke yi 	僅可以	c=1 d=6.41042e-05 t=7179
jin kuai 	儘快	c=1 d=0.13332 t=7179
jin liang 	儘量	c=1 d=1 t=1175
jin ling 	金陵	c=0 d=5.37012e-11 t=7179
jin ling shi san chai 	金陵十三釵	c=1 d=5.39704e-10 t=7179
jin qu 	進去	c=2 d=2.7726e-14 t=7179
jin ru 	進入	c=1 d=3.66294e-09 t=7179
jin shan 	金山	c=5 d=0.0320126 t=7179
jin she zhi 	僅設置	c=1 d=1 t=4504
jin sheng 	金勝	c=1 d=6.35096e-13 t=7179
jin shu 	金屬	c=1 d=1 t=3475
jin tian 	今天	c=19 d=0.961844 t=7179
jin tian de 	今天的	c=1 d=0.00133343 t=7179
jin xi tong 	進系統	c=1 d=0.224249 t=7179
jin xing 	進行	c=7 d=0.297525 t=7179
jin xu 	僅需	c=0 d=0.1 t=1374
jin xu yao 	僅需要	c=1 d=1 t=1375
jin yong 	禁用	c=1 d=0.12307 t=7179
jin you 	僅有	c=1 d=1 t=2506
jin zhi 	禁止	c=1 d=5.05825e-12 t=7179
jin zhi chi 	僅支持	c=1 d=0.082085 t=7179
jing chang 	經常	c=9 d=0.927385 t=7179
jing dong 	京東	c=3 d=0.0933647 t=7179
jing guo 	經過	c=1 d=3.99959e-14 t=7179
jing hao 	井號	c=4 d=2.78946e-10 t=7179
jing ji 	經濟	c=1 d=9.05454e-09 t=7179
jing ji xiao yi 	經濟效益	c=1 d=2.75505e-11 t=7179
jing jian 	精簡	c=1 d=5.29017e-10 t=7179
jing jian ban 	精簡版	c=1 d=3.30524e-06 t=7179
jing jiang 	靖江	c=1 d=1 t=3827
jing ling 	精靈	c=1 d=1.72549e-06 t=7179
jing qiao 	精巧	c=1 d=8.54786e-08 t=7179
jing ran 	竟然	c=1 d=8.36266e-15 t=7179
jing tai 	鏡臺	c=2 d=1.65176e-14 t=7179
jing tou 	鏡頭	c=8 d=4.292e-13 t=7179
jing xiang 	鏡像	c=4 d=3.40016 t=4057
jing zhun 	精準	c=1 d=8.83549e-15 t=7179
jiu 	久	c=1 d=1.50472e-13 t=7179
jiu 	就	c=99 d=3.74937 t=7179
jiu de 	舊的	c=1 d=0.0413782 t=7179
jiu gou 	就夠	c=1 d=1.45925e-05 t=7179
jiu hao 	就好	c=1 d=0.677057 t=7179
jiu hao xiang 	就好象	c=1 d=4.77601e-13 t=7179
jiu hui 	就會	c=1 d=3.38949e-08 t=7179
jiu jie 	糾結	c=1 d=0.145148 t=7179
jiu jiu 	舅舅	c=1 d=1 t=3443
jiu ke yi 	就可以	c=1 d=0.311923 t=7179
jiu kuan 	舊款	c=1 d=1 t=4490
jiu shi 	就是	c=60 d=1.29727 t=7179
jiu shi le 	就是了	c=0 d=5.99251e-07 t=7179
jiu suan 	就算	c=3 d=0.0867365 t=7179
jiu yao 	就要	c=1 d=3.36503e-11 t=7179
jiu yi jing 	就已經	c=1 d=5.5633e-14 t=7179
jiu you 	就有	c=1 d=6.87523e-05 t=7179
jiu yue 	九月	c=1 d=1 t=212
jiu zai 	就在	c=4 d=0.341298 t=7179
ju 	句	c=1 d=0.179066 t=7179
ju bu 	局部	c=1 d=8.60216e-06 t=7179
ju jue 	拒絕	c=2 d=0.0539337 t=7179
ju li 	舉例	c=2 d=2.87393e-08 t=7179
ju li 	距離	c=3 d=0.000654571 t=7179
ju ti 	具體	c=2 d=0.00538924 t=7179
ju you 	具有	c=2 d=3.6944e-13 t=7179
ju you 	居右	c=1 d=1 t=3110
ju zhen 	矩陣	c=6 d=6.39321e-15 t=7179
ju zhong 	劇中	c=0 d=0.1 t=3112
ju zhong 	居中	c=21 d=0.00153819 t=7179
ju zhong dui qi 	劇中對齊	c=1 d=1 t=3113
ju zuo 	居左	c=0 d=0.1 t=3111
ju zuo dui qi 	居左對齊	c=1 d=1 t=3112
juan 	卷	c=1 d=5.34516e-14 t=7179
juan zeng 	捐贈	c=1 d=1.97556e-10 t=7179
jue de 	覺得	c=12 d=4.23456e-07 t=7179
jue qi 	崛起	c=0 d=0.0158025 t=7179
jun 	均	c=1 d=1.81081e-15 t=7179
jun 	軍	c=1 d=4.90959e-14 t=7179
jun tan 	均攤	c=2 d=1.03319 t=7179
ka 	卡	c=4 d=0.025179 t=7179
ka dun yan zhong 	卡頓嚴重	c=1 d=2.08258e-13 t=7179
ka hao 	卡號	c=1 d=8.27804e-13 t=7179
ka le 	卡了	c=1 d=5.25288e-15 t=7179
ka te 	卡特	c=0 d=0.0923116 t=7179
kai 	凱	c=1 d=1 t=2916
kai 	鎧	c=1 d=1 t=2917
kai da xin 	凱達信	c=1 d=0.0376283 t=7179
kai fa 	開發	c=2 d=0.687289 t=7179
kai fa ban 	開發版	c=3 d=1.90937 t=3277
kai fa zhe 	開發者	c=2 d=0.228779 t=7179
kai fang shi 	開放式	c=1 d=1 t=2430
kai guan 	開關	c=0 d=0.1 t=4554
kai guan que zhi 	開關阙值	c=1 d=1 t=4555
kai ji 	開機	c=4 d=0.0139457 t=7179
kai qi 	開啓	c=1 d=9.71602e-15 t=7179
kai shi 	開始	c=6 d=0.380475 t=7179
kai shi you 	開始有	c=1 d=0.108067 t=7179
kai shu 	楷書	c=2 d=0.00637737 t=7179
kai ti 	楷體	c=4 d=0.0217096 t=7179
kai ti 	開題	c=3 d=7.84434e-14 t=7179
kai ti bao gao 	開題報告	c=7 d=5.16773e-12 t=7179
kai tong 	開通	c=1 d=8.83398e-13 t=7179
kai wan xiao 	開玩笑	c=1 d=4.8365e-14 t=7179
kai yuan 	開源	c=4 d=3.86322e-10 t=7179
kai zhe 	開着	c=1 d=1 t=3331
kan 	看	c=44 d=0.239183 t=7179
kan bu 	看不	c=0 d=7.8703e-08 t=7179
kan bu chu lai 	看不出來	c=1 d=1.38832e-07 t=7179
kan bu jian 	看不見	c=1 d=2.4001e-06 t=7179
kan bu ming bai 	看不明白	c=2 d=2.07566e-06 t=7179
kan bu qing chu 	看不清楚	c=1 d=4.26747e-12 t=7179
kan ce 	勘測	c=1 d=8.4249e-14 t=7179
kan chu 	看出	c=2 d=1.20543e-14 t=7179
kan chu lai 	看出來	c=1 d=1 t=551
kan cuo 	看錯	c=1 d=0.000207579 t=7179
kan dao 	看到	c=6 d=0.381655 t=7179
kan de 	看得	c=2 d=0.20089 t=7179
kan dong 	看懂	c=2 d=0.000614599 t=7179
kan hao 	看好	c=1 d=0.65377 t=7179
kan jian 	看見	c=5 d=4.64346e-06 t=7179
kan kan 	看看	c=33 d=1.96342 t=7179
kan kan ta 	看看他	c=1 d=1.15364e-05 t=7179
kan lai 	看來	c=2 d=1.04692e-10 t=7179
kan lai kan qu 	看來看去	c=1 d=7.71708e-11 t=7179
kan le 	看了	c=3 d=0.00504176 t=7179
kan qi lai 	看起來	c=1 d=1 t=563
kan wan 	看完	c=1 d=0.000587285 t=7179
kan xia 	看下	c=2 d=4.94361e-07 t=7179
kan zhe 	看着	c=1 d=5.43721e-09 t=7179
kang chi ling 	康齒靈	c=1 d=0.0335406 t=7179
kang si tan ding 	康斯坦丁	c=1 d=1.6055e-11 t=7179
kao 	靠	c=2 d=3.4837e-07 t=7179
kao cha 	考察	c=1 d=1.30498e-14 t=7179
kao jia 	烤架	c=1 d=1 t=4019
kao kao 	考考	c=1 d=9.45167e-14 t=7179
kao lv 	考慮	c=2 d=5.45668e-14 t=7179
kao pu 	靠譜	c=1 d=0.000152248 t=7179
kao yu 	烤魚	c=1 d=6.30493e-12 t=7179
ke 	克	c=1 d=0.932394 t=7179
ke 	可	c=2 d=0.218712 t=7179
ke 	科	c=1 d=4.98379e-14 t=7179
ke bian shi du 	可辨識度	c=1 d=1.58596e-14 t=7179
ke cheng 	課程	c=0 d=1.3181e-15 t=7179
ke cheng biao 	課程表	c=1 d=1 t=3337
ke du xing 	可讀性	c=1 d=4.74154e-16 t=7179
ke fu 	客服	c=2 d=5.70025e-06 t=7179
ke hu duan 	客戶端	c=5 d=0.297394 t=7179
ke huai 	可壞	c=1 d=0.113042 t=7179
ke ji 	科技	c=4 d=0.0828467 t=7179
ke ji da xue 	科技大學	c=1 d=1.67102e-11 t=7179
ke jiu 	可就	c=1 d=1.27827e-06 t=7179
ke ke 	咳咳	c=1 d=9.28217e-07 t=7179
ke kong 	可控	c=2 d=1.98511 t=4145
ke neng 	可能	c=20 d=1.56908 t=7179
ke neng shi 	可能是	c=2 d=0.0033549 t=7179
ke shi 	可是	c=5 d=0.125556 t=7179
ke ti 	課題	c=4 d=4.27471e-14 t=7179
ke xing 	可行	c=1 d=1 t=4132
ke xuan 	可選	c=1 d=1 t=1206
ke yi 	可以	c=91 d=2.85038 t=7179
ke yong 	可用	c=9 d=1.24303 t=7179
ke yong de 	可用的	c=1 d=1.93677e-12 t=7179
ke yong hao 	可用好	c=1 d=0.00618889 t=7179
ke yong mian ji 	可用面積	c=2 d=1.94243e-09 t=7179
ken ding shi 	肯定是	c=3 d=0.142987 t=7179
keng 	坑	c=2 d=7.45395e-07 t=7179
keng die 	坑跌	c=1 d=3.71766e-07 t=7179
keng huo 	坑貨	c=1 d=0.548812 t=7179
kong 	孔	c=1 d=1 t=3486
kong 	空	c=5 d=7.46195e-06 t=7179
kong bai 	空白	c=2 d=0.000122559 t=7179
kong bai ye 	空白頁	c=1 d=2.94618e-06 t=7179
kong ge 	空格	c=6 d=0.0036526 t=7179
kong hang 	空行	c=1 d=0.0558548 t=7179
kong jian 	空間	c=2 d=1.02691e-07 t=7179
kong yi hang 	空一行	c=4 d=5.07537e-05 t=7179
kong zhi 	控制	c=18 d=0.00276698 t=7179
kong zhi fang fa 	控制方法	c=1 d=1 t=4329
kong zhi fu 	控制符	c=3 d=1.06925e-09 t=7179
kong zhi ji shu 	控制技術	c=1 d=2.2787e-13 t=7179
kong zhi li lun 	控制理論	c=1 d=6.21019e-14 t=7179
kong zhi neng li 	控制能力	c=1 d=3.60963e-13 t=7179
kong zhi xi tong 	控制系統	c=1 d=6.79503e-14 t=7179
kong zhong 	空中	c=3 d=7.86366e-13 t=7179
kong zi 	孔子	c=2 d=5.88117e-13 t=7179
kong zi jiao yu xue yuan 	孔子教育學院	c=1 d=2.57457e-08 t=7179
kong zi mo shi 	空子模式	c=1 d=1 t=2053
kou 	口	c=1 d=0.856415 t=7179
kou 	釦	c=1 d=0.628135 t=7179
kou fei 	扣費	c=1 d=6.8456e-13 t=7179
kou kuan 	扣款	c=1 d=9.24059e-13 t=7179
kou qi 	口氣	c=1 d=0.0399551 t=7179
ku 	庫	c=2 d=0.0585669 t=7179
ku pai 	酷派	c=1 d=0.0523397 t=7179
ku se 	苦澀	c=1 d=6.82793e-12 t=7179
ku wo 	酷我	c=1 d=2.40133e-12 t=7179
kua ping tai 	跨平臺	c=2 d=0.323033 t=7179
kuai 	塊	c=1 d=1 t=2586
kuai 	快	c=4 d=0.621885 t=7179
kuai chong 	快衝	c=2 d=1.00119 t=3746
kuai di 	快遞	c=2 d=1.00232 t=3867
kuai jie 	快捷	c=2 d=4.72726e-09 t=7179
kuai jie jian 	快捷鍵	c=1 d=0.904837 t=7179
kuai men 	快門	c=1 d=3.31549e-13 t=7179
kuai pan 	快盤	c=1 d=0.0232837 t=7179
kuai qian 	塊錢	c=2 d=8.61294e-09 t=7179
kuai su 	快速	c=1 d=1 t=2412
kuai yao 	快要	c=2 d=3.43967e-13 t=7179
kuan dai 	寬帶	c=2 d=1.00027 t=4036
kuan du 	寬度	c=6 d=0.00316478 t=7179
kuang jia 	框架	c=1 d=2.94058e-13 t=7179
kun chong 	昆蟲	c=0 d=6.36523e-11 t=7179
kun chong zong dong yuan 	昆蟲總動員	c=1 d=6.39714e-10 t=7179
kun nan 	困難	c=1 d=1.74823e-13 t=7179
kun qi lai 	捆起來	c=1 d=0.740818 t=7179
kuo wei 	擴爲	c=1 d=0.301194 t=7179
kuo zhan 	擴展	c=1 d=0.304221 t=7179
la 	啦	c=19 d=0.376457 t=7179
la gan 	拉桿	c=1 d=1 t=2187
la hei 	拉黑	c=1 d=0.00116504 t=7179
la ji 	垃圾	c=2 d=0.141564 t=7179
lai 	來	c=21 d=0.729558 t=7179
lai de 	來的	c=0 d=0.1 t=412
lai dian 	來點	c=1 d=1 t=504
lai dian ling sheng 	來電鈴聲	c=1 d=0.0788664 t=7179
lai hui 	來回	c=1 d=1 t=2652
lai kan 	來看	c=1 d=6.17816e-12 t=7179
lai la 	來啦	c=0 d=2.30678e-11 t=7179
lai shuo 	來說	c=2 d=4.62058e-06 t=7179
lai xin 	來信	c=1 d=1 t=2076
lai zhe 	來着	c=7 d=0.472367 t=7179
lan 	懶	c=2 d=4.51404e-11 t=7179
lan 	欄	c=1 d=1 t=1545
lan 	爛	c=3 d=0.605933 t=7179
lan 	蘭	c=1 d=1.29178e-12 t=7179
lan guang 	藍光	c=2 d=1.00015 t=4338
lan jie 	攔截	c=2 d=1.41613e-05 t=7179
lan shi 	爛事	c=1 d=2.13937e-06 t=7179
lang song 	朗誦	c=1 d=5.76048e-12 t=7179
lao 	老	c=0 d=0.0106992 t=7179
lao bing gun 	老冰棍	c=1 d=0.107528 t=7179
lao da 	老大	c=1 d=1 t=903
lao gong 	老公	c=2 d=1.96079 t=4609
lao hua 	老化	c=1 d=0.618783 t=7179
lao lao de 	牢牢地	c=1 d=0.489192 t=7179
lao lao shi shi 	老老實實	c=1 d=0.000409735 t=7179
lao nian ren 	老年人	c=3 d=0.000477418 t=7179
lao shi 	老師	c=2 d=0.000134358 t=7179
lao shi 	老式	c=1 d=1 t=4347
lao xian ka 	老顯卡	c=1 d=1.39576e-11 t=7179
le 	了	c=313 d=6.44207 t=7179
le 	勒	c=1 d=1.3113e-12 t=7179
le 	樂	c=0 d=0.0923116 t=7179
le ka te 	樂卡特	c=1 d=0.927743 t=7179
le shi 	樂視	c=2 d=0.0365162 t=7179
lei 	類	c=4 d=0.644036 t=7179
lei jun 	雷軍	c=1 d=0.0359725 t=7179
lei ren 	雷人	c=0 d=0.0637628 t=7179
lei shi de 	類似的	c=1 d=4.11145e-15 t=7179
lei shi yu 	類似於	c=1 d=6.79156e-08 t=7179
lei si 	類似	c=2 d=8.74013e-05 t=7179
lei tui 	類推	c=1 d=3.11276e-06 t=7179
lei xing 	類型	c=5 d=0.197169 t=7179
leng 	冷	c=1 d=8.65464e-07 t=7179
li 	力	c=4 d=4.51477e-12 t=7179
li 	李	c=0 d=0.000752142 t=7179
li 	立	c=1 d=1 t=2910
li 	裏	c=8 d=0.0113587 t=7179
li bu cong xin 	力不從心	c=1 d=2.55511e-07 t=7179
li fang 	立方	c=1 d=1 t=4099
li hai 	厲害	c=2 d=0.696943 t=7179
li hai yang 	李海洋	c=2 d=0.0153096 t=7179
li hui 	理會	c=1 d=3.50963e-06 t=7179
li ji 	立即	c=1 d=1 t=229
li jie 	理解	c=4 d=0.810584 t=7179
li jie cuo 	理解錯	c=1 d=2.60044e-08 t=7179
li kai 	離開	c=1 d=0.172045 t=7179
li lun 	理論	c=1 d=4.02615e-14 t=7179
li lun shang 	理論上	c=1 d=0.000889368 t=7179
li mian 	裏面	c=36 d=1.62211 t=7179
li mian er 	裏面兒	c=0 d=2.11297e-08 t=7179
li pu 	離譜	c=1 d=1.55832e-13 t=7179
li qi 	力氣	c=1 d=5.82036e-16 t=7179
li qi 	離奇	c=2 d=2.79128e-10 t=7179
li ru 	例如	c=2 d=1.96079 t=4317
li shu 	隸屬	c=1 d=1 t=1821
li shu 	隸書	c=9 d=0.054637 t=7179
li wai 	例外	c=1 d=1.86114e-14 t=7179
li xian 	離線	c=2 d=0.512608 t=7179
li xian xia zai 	離線下載	c=1 d=1 t=2670
li yong 	利用	c=1 d=1 t=2628
li zi 	例子	c=2 d=2.87344e-06 t=7179
lian bao 	聯保	c=1 d=1 t=969
lian bu shang 	連不上	c=1 d=1 t=1733
lian he 	聯合	c=4 d=1.68665e-12 t=7179
lian he da xue 	聯合大學	c=14 d=0.391403 t=7179
lian jie 	連接	c=3 d=0.558263 t=7179
lian jie 	鏈接	c=6 d=1.01265 t=7179
lian jie zhong 	連接中	c=2 d=1.66698 t=306
lian meng 	聯盟	c=1 d=2.75599e-15 t=7179
lian shang 	連上	c=1 d=2.05157e-13 t=7179
lian tong 	聯通	c=5 d=1.46706 t=4034
lian xi ren 	聯繫人	c=3 d=2.6705 t=248
lian xiang 	聯想	c=1 d=0.044601 t=7179
liang 	亮	c=1 d=0.107528 t=7179
liang 	量	c=4 d=0.0018363 t=7179
liang bian 	兩邊	c=2 d=7.53284e-07 t=7179
liang dian 	兩點	c=2 d=5.67647e-08 t=7179
liang duan 	兩端	c=1 d=0.000100535 t=7179
liang fu 	兩幅	c=1 d=4.77358e-07 t=7179
liang ge 	兩個	c=2 d=0.110804 t=7179
liang hao 	良好	c=1 d=0.00778933 t=7179
liang ping 	亮屏	c=3 d=2.04203 t=3272
liang tai 	兩態	c=1 d=0.000505481 t=7179
liang ye 	兩頁	c=2 d=4.86427e-09 t=7179
liang zhe 	兩者	c=2 d=6.7904e-06 t=7179
liang zhong 	兩種	c=1 d=4.7293e-15 t=7179
liang zi 	量子	c=0 d=0.00322254 t=7179
liang zi chang 	量子場	c=1 d=0.0323869 t=7179
liang zi wu li 	量子物理	c=1 d=1.13411e-10 t=7179
lianxiang 	Lenovo	c=1 d=5.74463e-09 t=7179
liao bu de 	了不得	c=1 d=4.9821e-10 t=7179
liao jie 	瞭解	c=0 d=3.34653e-06 t=7179
liao tian 	聊天	c=2 d=0.000259956 t=7179
liao tian xuan xiang 	聊天選項	c=1 d=1 t=307
lie 	列	c=1 d=1.04999e-15 t=7179
lie bao 	獵豹	c=2 d=1.52819e-11 t=7179
lie biao 	列表	c=5 d=0.653776 t=7179
lie chu 	列出	c=1 d=1 t=311
lie ju 	列舉	c=1 d=3.73566e-05 t=7179
lin shi 	臨時	c=2 d=0.0765371 t=7179
ling 	另	c=0 d=1.50058e-11 t=7179
ling dao 	領導	c=2 d=0.250768 t=7179
ling hai 	領海	c=1 d=1.42052e-12 t=7179
ling qi yi hang 	另起一行	c=2 d=3.07775e-10 t=7179
ling wai 	另外	c=2 d=0.000116223 t=7179
ling yi 	另一	c=1 d=5.90631e-12 t=7179
ling yi ge 	另一個	c=1 d=3.76539e-10 t=7179
ling yi tai 	另一臺	c=1 d=3.17835e-16 t=7179
linux 	Linux	c=25 d=0.0998882 t=7179
liu 	劉	c=1 d=0.00778933 t=7179
liu 	流	c=1 d=1.19535e-11 t=7179
liu bi xue 	流鼻血	c=1 d=6.72513e-10 t=7179
liu cheng tu 	流程圖	c=3 d=2.95551 t=2047
liu hao 	六號	c=1 d=0.00451798 t=7179
liu huang 	硫磺	c=1 d=1 t=2676
liu lan 	瀏覽	c=0 d=0.0301194 t=7179
